timestamp_utc,interface_id,interface_description,facility,direction,peak_mbps,avg_mbps,p95_mbps,p50_mbps,min_mbps,packets_per_second,bytes_transferred_gb,errors,drops,crc_errors,protocol_http_pct,protocol_sql_pct,protocol_storage_pct,protocol_ssh_pct,protocol_dns_pct,protocol_other_pct,utilization_pct,qos_class
2024-12-12 22:00:00,WAN-NWK-02,WAN Secondary - Facility A - Lumen MPLS,Newark,outbound,2119.72,1448.87,1845.31,1319.21,462.71,255045,0.652,6,7,0,39.9,24.2,24.8,4.4,2.1,4.6,21.2,Real-Time
2024-12-13 00:00:00,WAN-STM-01,WAN Primary - Facility B - AT&T MPLS,Stamford,inbound,789.95,516.63,742.5,468.9,251.79,101225,0.232,2,1,0,30.7,28.8,19.0,2.1,1.2,18.2,7.9,Bulk-Transfer
2024-12-13 00:00:00,IX-NWK-STM-01,Inter-Facility Dark Fiber Newark-Stamford,Inter-DC,inbound,873.55,617.0,759.67,494.5,268.18,80177,0.278,4,0,0,29.7,27.8,21.0,3.8,2.4,15.3,8.7,Real-Time
2024-12-13 02:00:00,WAN-NWK-01,WAN Primary - Facility A - AT&T MPLS,Newark,outbound,1340.64,789.06,1223.95,760.42,266.4,199729,0.355,6,5,0,32.4,34.8,15.8,4.0,2.6,10.4,13.4,Standard
2024-12-13 02:00:00,IX-NWK-STM-01,Inter-Facility Dark Fiber Newark-Stamford,Inter-DC,inbound,868.52,556.26,799.45,468.1,171.8,110946,0.25,0,2,1,33.2,28.0,16.9,4.5,2.9,14.5,8.7,Real-Time
2024-12-13 04:00:00,WAN-NWK-01,WAN Primary - Facility A - AT&T MPLS,Newark,inbound,908.47,591.47,798.81,560.1,313.61,89938,0.266,3,2,1,33.1,25.6,22.6,2.8,1.0,14.9,9.1,Business-Critical
2024-12-13 05:00:00,WAN-NWK-01,WAN Primary - Facility A - AT&T MPLS,Newark,inbound,934.12,527.05,866.72,461.05,219.47,133612,0.237,0,1,0,39.6,29.8,21.6,4.0,1.1,3.9,9.3,Standard
2024-12-13 07:00:00,WAN-NWK-01,WAN Primary - Facility A - AT&T MPLS,Newark,inbound,3883.13,2629.64,3515.14,2433.52,829.22,516080,1.183,6,0,3,26.1,34.8,20.4,4.6,1.8,12.3,38.8,Business-Critical
2024-12-13 07:00:00,WAN-NWK-01,WAN Primary - Facility A - AT&T MPLS,Newark,outbound,6138.64,3443.86,5598.37,3077.0,2009.25,659358,1.55,7,11,2,26.0,32.8,22.0,4.9,3.0,11.3,61.4,Real-Time
2024-12-13 09:00:00,WAN-NWK-01,WAN Primary - Facility A - AT&T MPLS,Newark,inbound,7764.18,5153.55,6448.36,4128.83,1712.95,998069,2.319,28,22,7,29.4,32.3,18.8,4.3,2.1,13.1,77.6,Real-Time
2024-12-13 09:00:00,WAN-NWK-02,WAN Secondary - Facility A - Lumen MPLS,Newark,inbound,7290.78,4544.75,6530.35,4286.0,1933.22,782791,2.045,5,22,7,37.1,25.7,24.7,2.3,2.3,7.9,72.9,Standard
2024-12-13 09:00:00,WAN-STM-02,WAN Secondary - Facility B - Lumen MPLS,Stamford,inbound,5849.47,3903.44,5378.24,3894.9,1554.88,761461,1.757,12,5,5,35.4,20.8,22.5,2.2,1.6,17.5,58.5,Bulk-Transfer
2024-12-13 10:00:00,WAN-NWK-02,WAN Secondary - Facility A - Lumen MPLS,Newark,inbound,6603.41,4658.84,6215.55,4475.06,2650.76,549285,2.096,12,2,0,39.9,29.2,15.0,2.5,2.1,11.3,66.0,Business-Critical
2024-12-13 10:00:00,WAN-STM-01,WAN Primary - Facility B - AT&T MPLS,Stamford,inbound,7257.94,4513.16,6508.26,3667.67,2396.67,863390,2.031,13,19,7,29.5,31.9,20.8,1.2,2.7,13.9,72.6,Standard
2024-12-13 10:00:00,WAN-STM-01,WAN Primary - Facility B - AT&T MPLS,Stamford,outbound,9500.0,6762.11,8809.63,6546.95,3869.5,762193,3.043,8,12,6,25.0,30.1,15.1,2.0,2.8,25.0,95.0,Standard
2024-12-13 14:00:00,WAN-NWK-02,WAN Secondary - Facility A - Lumen MPLS,Newark,outbound,8283.87,5570.03,7862.53,4962.23,1969.14,988554,2.507,42,7,6,30.8,32.4,18.9,1.7,1.2,15.0,82.8,Business-Critical
2024-12-13 14:00:00,IX-NWK-STM-01,Inter-Facility Dark Fiber Newark-Stamford,Inter-DC,outbound,9120.12,4910.66,7617.99,4547.61,1634.6,1303064,2.21,39,39,8,28.2,27.4,17.6,1.1,1.3,24.4,91.2,Real-Time
2024-12-13 16:00:00,WAN-STM-02,WAN Secondary - Facility B - Lumen MPLS,Stamford,inbound,3335.05,2045.25,2995.27,2041.37,992.74,452616,0.92,22,8,3,32.7,34.2,15.8,1.2,2.4,13.7,33.4,Business-Critical
2024-12-13 17:00:00,WAN-STM-01,WAN Primary - Facility B - AT&T MPLS,Stamford,outbound,3979.19,2352.56,3683.52,2245.05,1386.21,368706,1.059,7,10,3,32.2,25.8,19.5,4.0,1.7,16.8,39.8,Standard
2024-12-13 21:00:00,WAN-NWK-02,WAN Secondary - Facility A - Lumen MPLS,Newark,inbound,1228.87,705.75,1023.83,586.53,415.18,163956,0.318,8,3,0,25.9,32.6,21.1,3.6,1.2,15.6,12.3,Business-Critical
2024-12-13 22:00:00,WAN-NWK-01,WAN Primary - Facility A - AT&T MPLS,Newark,outbound,1978.16,1287.29,1684.83,1097.47,398.84,244813,0.579,7,1,0,26.6,25.4,22.6,2.5,2.4,20.5,19.8,Business-Critical
2024-12-13 22:00:00,WAN-STM-01,WAN Primary - Facility B - AT&T MPLS,Stamford,outbound,2029.42,1335.76,1871.56,1233.75,553.13,186204,0.601,7,5,1,27.9,28.5,20.1,4.8,1.9,16.8,20.3,Real-Time
2024-12-14 00:00:00,WAN-STM-02,WAN Secondary - Facility B - Lumen MPLS,Stamford,outbound,2183.15,1338.47,1885.38,1142.99,721.03,297197,0.602,6,3,2,27.8,24.2,21.8,2.6,1.5,22.1,21.8,Real-Time
2024-12-14 05:00:00,WAN-NWK-02,WAN Secondary - Facility A - Lumen MPLS,Newark,inbound,1712.96,1200.06,1589.23,1067.03,582.11,143609,0.54,5,2,1,26.9,27.2,16.9,3.5,1.5,24.0,17.1,Bulk-Transfer
2024-12-14 07:00:00,WAN-STM-02,WAN Secondary - Facility B - Lumen MPLS,Stamford,outbound,2298.22,1541.55,2051.94,1307.36,917.92,234235,0.694,10,3,1,32.5,29.9,20.7,3.5,2.2,11.2,23.0,Real-Time
2024-12-14 08:00:00,WAN-NWK-02,WAN Secondary - Facility A - Lumen MPLS,Newark,outbound,2595.6,1647.56,2282.93,1593.16,869.48,385956,0.741,14,9,3,34.9,20.4,23.6,2.6,2.8,15.7,26.0,Bulk-Transfer
2024-12-14 08:00:00,WAN-STM-02,WAN Secondary - Facility B - Lumen MPLS,Stamford,inbound,1993.44,1375.84,1801.77,1237.52,464.11,160978,0.619,3,2,0,34.9,20.4,21.2,4.5,1.7,17.3,19.9,Bulk-Transfer
2024-12-14 08:00:00,IX-NWK-STM-01,Inter-Facility Dark Fiber Newark-Stamford,Inter-DC,inbound,1808.12,970.97,1654.81,919.6,550.71,211572,0.437,0,0,2,32.7,29.4,21.6,4.4,2.4,9.5,18.1,Real-Time
2024-12-14 09:00:00,WAN-NWK-01,WAN Primary - Facility A - AT&T MPLS,Newark,inbound,1526.07,947.15,1404.51,836.57,353.95,176554,0.426,0,4,0,27.9,34.2,16.7,1.2,2.0,18.0,15.3,Business-Critical
2024-12-14 11:00:00,WAN-NWK-02,WAN Secondary - Facility A - Lumen MPLS,Newark,outbound,2131.02,1438.11,1875.85,1296.23,585.38,234062,0.647,5,0,0,38.2,20.7,18.7,2.2,1.0,19.2,21.3,Business-Critical
2024-12-14 12:00:00,WAN-NWK-02,WAN Secondary - Facility A - Lumen MPLS,Newark,outbound,2216.62,1193.39,2040.15,1107.27,697.54,226663,0.537,2,2,0,26.4,20.3,22.4,1.9,2.3,26.7,22.2,Real-Time
2024-12-14 13:00:00,WAN-NWK-02,WAN Secondary - Facility A - Lumen MPLS,Newark,outbound,2927.23,1991.67,2702.73,1771.56,961.75,334651,0.896,13,0,0,25.6,34.5,21.4,4.6,2.6,11.3,29.3,Bulk-Transfer
2024-12-14 13:00:00,WAN-STM-02,WAN Secondary - Facility B - Lumen MPLS,Stamford,inbound,1495.35,1000.45,1249.89,993.74,323.14,215349,0.45,8,0,2,30.7,22.9,17.7,3.4,1.0,24.3,15.0,Bulk-Transfer
2024-12-14 16:00:00,WAN-NWK-02,WAN Secondary - Facility A - Lumen MPLS,Newark,inbound,1847.24,1233.31,1741.03,1133.37,688.43,171481,0.555,5,3,0,31.8,32.3,21.7,1.9,1.4,10.9,18.5,Standard
2024-12-14 18:00:00,WAN-STM-01,WAN Primary - Facility B - AT&T MPLS,Stamford,outbound,2534.96,1376.43,2357.91,1336.52,614.62,311889,0.619,5,1,1,38.4,33.6,20.1,4.8,2.9,0.2,25.3,Standard
2024-12-14 21:00:00,WAN-NWK-01,WAN Primary - Facility A - AT&T MPLS,Newark,outbound,2501.09,1313.39,2273.63,1174.28,540.65,373113,0.591,15,8,2,36.8,24.3,19.8,3.8,1.8,13.5,25.0,Standard
2024-12-14 21:00:00,WAN-NWK-02,WAN Secondary - Facility A - Lumen MPLS,Newark,inbound,1570.05,998.55,1340.64,989.22,385.8,127589,0.449,4,0,0,26.9,22.6,24.8,2.5,1.5,21.7,15.7,Business-Critical
2024-12-14 21:00:00,WAN-STM-01,WAN Primary - Facility B - AT&T MPLS,Stamford,outbound,2180.04,1271.45,2006.57,1199.25,639.66,239804,0.572,1,7,2,33.8,29.0,23.4,3.5,2.2,8.1,21.8,Business-Critical
2024-12-14 21:00:00,WAN-STM-02,WAN Secondary - Facility B - Lumen MPLS,Stamford,inbound,1911.19,1228.06,1617.63,1106.6,635.32,223396,0.553,6,4,2,28.2,30.8,19.0,3.3,2.1,16.6,19.1,Standard
2024-12-14 22:00:00,WAN-NWK-01,WAN Primary - Facility A - AT&T MPLS,Newark,inbound,1718.2,1044.79,1574.44,928.67,555.98,240094,0.47,7,3,2,34.0,21.1,25.0,4.9,1.1,13.9,17.2,Bulk-Transfer
2024-12-14 22:00:00,WAN-STM-02,WAN Secondary - Facility B - Lumen MPLS,Stamford,outbound,2460.87,1353.23,2063.15,1198.77,759.27,262133,0.609,10,1,1,39.0,23.6,15.3,1.6,1.0,19.5,24.6,Bulk-Transfer
2024-12-14 23:00:00,WAN-NWK-01,WAN Primary - Facility A - AT&T MPLS,Newark,inbound,1688.6,1168.06,1583.29,1094.26,683.64,178344,0.526,5,4,0,38.0,33.4,16.6,1.6,1.5,8.9,16.9,Standard
2024-12-14 23:00:00,WAN-NWK-01,WAN Primary - Facility A - AT&T MPLS,Newark,outbound,2370.33,1439.33,1999.98,1203.71,473.21,312918,0.648,9,4,0,27.8,32.0,20.7,2.5,1.2,15.8,23.7,Bulk-Transfer
2024-12-14 23:00:00,WAN-NWK-02,WAN Secondary - Facility A - Lumen MPLS,Newark,outbound,2061.72,1249.97,1909.65,1102.77,416.98,278268,0.562,12,2,2,37.8,24.4,22.0,3.0,1.2,11.6,20.6,Bulk-Transfer
2024-12-15 00:00:00,WAN-NWK-02,WAN Secondary - Facility A - Lumen MPLS,Newark,outbound,2167.69,1408.15,1992.22,1164.16,627.31,202571,0.634,10,4,0,36.7,34.2,22.9,1.0,2.8,2.4,21.7,Business-Critical
2024-12-15 00:00:00,WAN-STM-02,WAN Secondary - Facility B - Lumen MPLS,Stamford,outbound,2553.84,1353.19,2253.8,1250.61,775.71,347359,0.609,3,4,0,30.2,31.4,21.3,4.1,1.2,11.8,25.5,Standard
2024-12-15 01:00:00,WAN-STM-01,WAN Primary - Facility B - AT&T MPLS,Stamford,outbound,2186.33,1411.7,1822.45,1266.89,596.02,242136,0.635,9,0,1,26.9,33.5,22.4,2.1,1.7,13.4,21.9,Real-Time
2024-12-15 01:00:00,WAN-STM-02,WAN Secondary - Facility B - Lumen MPLS,Stamford,outbound,2110.01,1276.94,1942.32,1192.88,401.45,291686,0.575,10,6,1,34.1,21.8,18.1,1.8,1.5,22.7,21.1,Standard
2024-12-15 03:00:00,WAN-NWK-02,WAN Secondary - Facility A - Lumen MPLS,Newark,inbound,1659.56,932.74,1528.47,892.66,329.79,167766,0.42,8,1,1,29.3,31.6,18.3,4.1,1.6,15.1,16.6,Business-Critical
2024-12-15 03:00:00,WAN-STM-01,WAN Primary - Facility B - AT&T MPLS,Stamford,outbound,2924.91,1670.57,2437.21,1456.04,891.84,319006,0.752,3,0,0,35.0,21.2,23.0,4.3,1.3,15.2,29.2,Real-Time
2024-12-15 04:00:00,IX-NWK-STM-01,Inter-Facility Dark Fiber Newark-Stamford,Inter-DC,outbound,2090.84,1145.34,1977.85,917.39,558.21,242228,0.515,8,0,2,29.1,29.8,23.7,3.9,2.5,11.0,20.9,Real-Time
2024-12-15 05:00:00,WAN-STM-01,WAN Primary - Facility B - AT&T MPLS,Stamford,outbound,2372.15,1667.07,2201.44,1562.48,811.57,202193,0.75,5,5,0,28.5,26.6,16.4,4.4,2.8,21.3,23.7,Business-Critical
2024-12-15 06:00:00,WAN-NWK-01,WAN Primary - Facility A - AT&T MPLS,Newark,inbound,1627.86,1133.53,1484.21,981.34,594.05,164582,0.51,2,1,0,28.2,33.2,21.9,4.3,2.0,10.4,16.3,Standard
2024-12-15 08:00:00,WAN-STM-02,WAN Secondary - Facility B - Lumen MPLS,Stamford,outbound,2804.73,1555.33,2529.24,1510.46,854.35,283452,0.7,3,0,1,36.4,24.6,20.7,3.1,2.2,13.0,28.0,Business-Critical
2024-12-15 09:00:00,WAN-STM-02,WAN Secondary - Facility B - Lumen MPLS,Stamford,outbound,2618.03,1784.62,2420.42,1743.28,633.05,341654,0.803,10,2,2,31.9,21.2,15.3,3.8,2.7,25.1,26.2,Business-Critical
2024-12-15 12:00:00,WAN-NWK-01,WAN Primary - Facility A - AT&T MPLS,Newark,inbound,1787.67,1100.65,1578.65,946.68,640.83,240314,0.495,9,7,2,35.8,34.3,25.0,1.8,2.0,1.1,17.9,Bulk-Transfer
2024-12-15 14:00:00,WAN-STM-01,WAN Primary - Facility B - AT&T MPLS,Stamford,outbound,2556.88,1536.53,2306.25,1311.3,804.43,382642,0.691,7,5,3,27.2,28.7,22.9,1.7,2.8,16.7,25.6,Real-Time
2024-12-15 14:00:00,WAN-STM-02,WAN Secondary - Facility B - Lumen MPLS,Stamford,inbound,1991.08,1428.73,1754.75,1339.14,840.32,164873,0.643,2,1,0,39.8,25.4,16.3,1.7,2.1,14.7,19.9,Business-Critical
2024-12-15 14:00:00,IX-NWK-STM-01,Inter-Facility Dark Fiber Newark-Stamford,Inter-DC,outbound,2465.84,1494.11,2034.41,1334.19,860.47,218173,0.672,0,1,1,25.8,30.3,24.0,2.4,1.8,15.7,24.7,Business-Critical
2024-12-15 15:00:00,WAN-STM-01,WAN Primary - Facility B - AT&T MPLS,Stamford,outbound,2526.7,1506.53,2283.47,1286.01,726.93,244360,0.678,3,3,1,32.6,28.7,17.9,1.5,2.9,16.4,25.3,Bulk-Transfer
2024-12-15 15:00:00,WAN-STM-02,WAN Secondary - Facility B - Lumen MPLS,Stamford,inbound,2042.19,1427.64,1697.48,1233.49,727.8,253915,0.642,10,0,2,25.3,27.2,20.0,2.4,1.7,23.4,20.4,Business-Critical
2024-12-15 16:00:00,WAN-STM-01,WAN Primary - Facility B - AT&T MPLS,Stamford,outbound,2647.48,1751.55,2438.39,1530.24,854.61,388593,0.788,8,11,2,34.3,30.8,23.6,3.0,1.7,6.6,26.5,Business-Critical
2024-12-15 20:00:00,IX-NWK-STM-01,Inter-Facility Dark Fiber Newark-Stamford,Inter-DC,inbound,1918.4,1072.59,1659.26,913.68,503.55,181884,0.483,2,3,0,33.8,34.4,15.1,2.3,1.0,13.4,19.2,Business-Critical
2024-12-15 21:00:00,WAN-NWK-01,WAN Primary - Facility A - AT&T MPLS,Newark,inbound,1932.62,1094.65,1795.98,941.32,509.32,270368,0.493,7,7,2,25.5,23.5,22.7,1.4,1.2,25.7,19.3,Standard
2024-12-15 22:00:00,IX-NWK-STM-01,Inter-Facility Dark Fiber Newark-Stamford,Inter-DC,outbound,2426.76,1690.33,2258.51,1536.69,735.22,279564,0.761,4,4,0,28.9,27.0,22.8,4.2,1.0,16.1,24.3,Standard
2024-12-15 23:00:00,IX-NWK-STM-01,Inter-Facility Dark Fiber Newark-Stamford,Inter-DC,outbound,2248.07,1219.89,1866.07,1074.38,621.07,214453,0.549,6,1,2,33.3,26.9,16.9,1.4,2.0,19.5,22.5,Business-Critical
2024-12-16 00:00:00,WAN-NWK-02,WAN Secondary - Facility A - Lumen MPLS,Newark,inbound,790.47,452.6,731.68,423.02,257.67,115689,0.204,2,0,0,26.6,28.2,24.6,3.8,1.6,15.2,7.9,Real-Time
2024-12-16 03:00:00,WAN-STM-01,WAN Primary - Facility B - AT&T MPLS,Stamford,outbound,1321.26,869.81,1243.25,749.75,463.04,160858,0.391,4,0,1,34.8,32.2,16.9,4.8,2.0,9.3,13.2,Business-Critical
2024-12-16 03:00:00,WAN-STM-02,WAN Secondary - Facility B - Lumen MPLS,Stamford,inbound,830.1,588.48,721.7,567.46,257.17,72362,0.265,2,0,1,29.2,26.1,18.8,4.9,2.1,18.9,8.3,Bulk-Transfer
2024-12-16 04:00:00,WAN-STM-02,WAN Secondary - Facility B - Lumen MPLS,Stamford,inbound,933.03,570.6,771.78,489.16,227.03,97254,0.257,3,2,0,31.0,29.6,23.4,2.7,2.8,10.5,9.3,Business-Critical
2024-12-16 04:00:00,IX-NWK-STM-01,Inter-Facility Dark Fiber Newark-Stamford,Inter-DC,inbound,879.77,493.12,791.14,409.21,288.86,77830,0.222,0,1,0,28.1,34.3,23.2,4.3,2.5,7.6,8.8,Business-Critical
2024-12-16 07:00:00,WAN-NWK-02,WAN Secondary - Facility A - Lumen MPLS,Newark,inbound,3562.54,1866.37,3033.09,1801.78,561.04,514345,0.84,17,2,0,36.7,20.4,19.8,3.8,2.1,17.2,35.6,Real-Time
2024-12-16 07:00:00,WAN-STM-02,WAN Secondary - Facility B - Lumen MPLS,Stamford,inbound,3210.04,1672.91,2954.33,1378.68,738.95,393709,0.753,17,2,1,31.8,21.3,20.6,2.3,2.4,21.6,32.1,Business-Critical
2024-12-16 08:00:00,WAN-NWK-02,WAN Secondary - Facility A - Lumen MPLS,Newark,outbound,6717.3,4553.46,5801.58,4468.41,1724.45,712871,2.049,25,17,4,36.3,25.2,23.1,3.3,1.4,10.7,67.2,Standard
2024-12-16 08:00:00,IX-NWK-STM-01,Inter-Facility Dark Fiber Newark-Stamford,Inter-DC,inbound,4896.62,3003.34,4101.94,2773.45,1553.32,562951,1.352,8,0,1,31.0,24.3,21.7,2.4,1.5,19.1,49.0,Business-Critical
2024-12-16 11:00:00,WAN-NWK-01,WAN Primary - Facility A - AT&T MPLS,Newark,inbound,8350.47,5383.64,7162.16,4582.75,2710.08,1011396,2.423,6,8,5,27.2,33.9,15.0,1.2,2.5,20.2,83.5,Bulk-Transfer
2024-12-16 11:00:00,IX-NWK-STM-01,Inter-Facility Dark Fiber Newark-Stamford,Inter-DC,outbound,8887.92,4731.39,7963.81,3884.59,1481.33,1272102,2.129,2,17,12,29.1,23.3,18.6,1.2,2.1,25.7,88.9,Business-Critical
2024-12-16 14:00:00,WAN-NWK-02,WAN Secondary - Facility A - Lumen MPLS,Newark,inbound,5992.54,4192.17,5575.05,4081.71,1535.78,490420,1.886,5,7,3,28.9,25.9,20.8,1.8,2.0,20.6,59.9,Bulk-Transfer
2024-12-16 20:00:00,WAN-STM-01,WAN Primary - Facility B - AT&T MPLS,Stamford,outbound,1923.53,1198.94,1650.49,1012.02,601.76,275943,0.54,3,1,1,34.5,20.2,21.1,1.9,1.0,21.3,19.2,Real-Time
2024-12-16 21:00:00,WAN-STM-01,WAN Primary - Facility B - AT&T MPLS,Stamford,outbound,2060.09,1118.45,1924.55,973.84,663.71,260582,0.503,8,0,2,31.8,23.8,16.4,4.0,2.3,21.7,20.6,Business-Critical
2024-12-16 22:00:00,WAN-STM-01,WAN Primary - Facility B - AT&T MPLS,Stamford,inbound,1300.69,887.42,1117.04,796.29,462.45,106251,0.399,2,2,0,38.4,34.6,19.4,4.1,2.2,1.3,13.0,Bulk-Transfer
2024-12-16 23:00:00,WAN-NWK-01,WAN Primary - Facility A - AT&T MPLS,Newark,inbound,1291.53,811.0,1207.11,686.48,439.55,141914,0.365,7,3,1,28.5,25.6,17.3,2.5,2.0,24.1,12.9,Bulk-Transfer
2024-12-17 05:00:00,WAN-STM-01,WAN Primary - Facility B - AT&T MPLS,Stamford,inbound,808.33,480.63,745.03,399.16,212.71,114162,0.216,5,3,1,33.3,33.7,20.5,2.1,2.6,7.8,8.1,Bulk-Transfer
2024-12-17 05:00:00,IX-NWK-STM-01,Inter-Facility Dark Fiber Newark-Stamford,Inter-DC,outbound,1317.6,906.02,1099.87,870.4,357.72,193085,0.408,4,2,0,31.2,22.3,15.3,1.4,1.8,28.0,13.2,Business-Critical
2024-12-17 06:00:00,IX-NWK-STM-01,Inter-Facility Dark Fiber Newark-Stamford,Inter-DC,inbound,2456.56,1758.81,2141.24,1535.37,849.09,196913,0.791,1,3,1,30.4,32.2,16.0,1.9,2.6,16.9,24.6,Business-Critical
2024-12-17 07:00:00,WAN-STM-01,WAN Primary - Facility B - AT&T MPLS,Stamford,outbound,4513.01,2853.43,4044.3,2723.22,993.06,432837,1.284,2,12,4,31.6,25.9,23.7,3.0,1.4,14.4,45.1,Standard
2024-12-17 08:00:00,WAN-NWK-02,WAN Secondary - Facility A - Lumen MPLS,Newark,inbound,5327.34,3524.99,4884.99,3491.95,1708.2,708227,1.586,4,2,7,27.2,21.3,24.9,2.9,1.4,22.3,53.3,Bulk-Transfer
2024-12-17 08:00:00,WAN-NWK-02,WAN Secondary - Facility A - Lumen MPLS,Newark,outbound,7672.48,4577.27,6383.55,4496.02,2025.5,1052759,2.06,3,9,2,36.0,21.2,22.9,2.7,1.2,16.0,76.7,Business-Critical
2024-12-17 09:00:00,WAN-STM-01,WAN Primary - Facility B - AT&T MPLS,Stamford,outbound,8479.82,5517.35,7815.26,5471.16,3090.15,852537,2.483,20,5,4,37.9,32.6,24.2,1.5,1.4,2.4,84.8,Bulk-Transfer
2024-12-17 12:00:00,WAN-NWK-01,WAN Primary - Facility A - AT&T MPLS,Newark,inbound,8456.5,5266.72,7864.75,4592.4,2755.68,1191127,2.37,23,10,5,33.0,33.0,23.1,2.3,2.5,6.1,84.6,Standard
2024-12-17 17:00:00,WAN-STM-02,WAN Secondary - Facility B - Lumen MPLS,Stamford,outbound,3368.24,1983.24,2952.68,1797.26,827.35,304370,0.892,12,1,3,27.6,24.2,25.0,2.8,2.6,17.8,33.7,Bulk-Transfer
2024-12-17 18:00:00,WAN-NWK-01,WAN Primary - Facility A - AT&T MPLS,Newark,outbound,3678.11,2017.79,3250.09,1782.15,1149.95,465587,0.908,18,2,1,37.5,24.7,19.5,4.3,1.2,12.8,36.8,Standard
2024-12-17 18:00:00,WAN-STM-01,WAN Primary - Facility B - AT&T MPLS,Stamford,inbound,2482.48,1587.6,2137.43,1398.6,645.83,247310,0.714,10,6,1,30.7,34.0,23.0,4.9,2.4,5.0,24.8,Business-Critical
2024-12-17 18:00:00,WAN-STM-02,WAN Secondary - Facility B - Lumen MPLS,Stamford,outbound,3812.05,2237.18,3374.76,2131.76,1313.19,356171,1.007,11,1,2,31.0,20.9,21.0,1.3,2.8,23.0,38.1,Bulk-Transfer
2024-12-17 19:00:00,WAN-NWK-02,WAN Secondary - Facility A - Lumen MPLS,Newark,outbound,2850.0,1674.62,2452.43,1627.46,776.4,402504,0.754,3,4,3,33.3,34.3,18.8,1.5,1.5,10.6,28.5,Real-Time
2024-12-17 20:00:00,WAN-NWK-01,WAN Primary - Facility A - AT&T MPLS,Newark,outbound,1737.68,970.94,1631.09,818.25,466.59,188204,0.437,2,5,1,28.7,28.2,19.6,2.2,1.0,20.3,17.4,Real-Time
2024-12-17 20:00:00,WAN-STM-02,WAN Secondary - Facility B - Lumen MPLS,Stamford,inbound,1451.59,971.12,1320.03,868.33,394.72,142182,0.437,5,3,0,37.9,30.0,21.5,4.4,2.1,4.1,14.5,Bulk-Transfer
2024-12-17 21:00:00,WAN-STM-01,WAN Primary - Facility B - AT&T MPLS,Stamford,inbound,1070.83,726.79,1016.69,680.58,312.35,99310,0.327,2,1,0,29.0,25.5,20.1,2.9,1.5,21.0,10.7,Standard
2024-12-17 21:00:00,IX-NWK-STM-01,Inter-Facility Dark Fiber Newark-Stamford,Inter-DC,outbound,2029.17,1106.41,1894.9,1037.97,542.8,281336,0.498,4,8,2,30.6,27.5,23.2,1.2,2.3,15.2,20.3,Business-Critical
2024-12-17 22:00:00,WAN-STM-02,WAN Secondary - Facility B - Lumen MPLS,Stamford,inbound,1099.83,738.12,1025.77,629.3,396.84,92203,0.332,4,2,1,25.4,32.0,19.8,1.3,2.5,19.0,11.0,Business-Critical
2024-12-17 22:00:00,IX-NWK-STM-01,Inter-Facility Dark Fiber Newark-Stamford,Inter-DC,inbound,1194.14,641.99,1014.76,584.43,245.66,164719,0.289,1,2,1,25.6,29.3,17.7,4.6,3.0,19.8,11.9,Business-Critical
2024-12-17 23:00:00,WAN-NWK-01,WAN Primary - Facility A - AT&T MPLS,Newark,outbound,1986.53,1250.0,1734.29,1178.96,528.47,285061,0.562,9,4,1,36.3,27.7,23.5,2.8,2.9,6.8,19.9,Business-Critical
2024-12-18 00:00:00,WAN-STM-02,WAN Secondary - Facility B - Lumen MPLS,Stamford,inbound,743.2,443.61,696.08,401.24,235.33,68888,0.2,1,1,0,32.9,33.0,21.5,2.1,1.8,8.7,7.4,Standard
2024-12-18 01:00:00,IX-NWK-STM-01,Inter-Facility Dark Fiber Newark-Stamford,Inter-DC,outbound,1231.4,823.39,1146.96,789.29,269.63,151297,0.371,2,4,1,29.9,35.0,24.9,4.1,1.6,4.5,12.3,Real-Time
2024-12-18 02:00:00,WAN-STM-01,WAN Primary - Facility B - AT&T MPLS,Stamford,outbound,1139.96,755.59,954.79,661.06,292.49,160296,0.34,4,1,0,32.6,35.0,24.2,2.0,2.8,3.4,11.4,Bulk-Transfer
2024-12-18 04:00:00,WAN-NWK-01,WAN Primary - Facility A - AT&T MPLS,Newark,inbound,869.76,570.43,785.04,560.32,270.55,98587,0.257,1,2,0,28.3,25.3,21.2,4.4,1.1,19.7,8.7,Bulk-Transfer
2024-12-18 05:00:00,WAN-STM-01,WAN Primary - Facility B - AT&T MPLS,Stamford,inbound,904.89,573.16,828.59,565.79,334.82,112227,0.258,0,3,0,39.2,30.5,20.2,4.5,1.2,4.4,9.0,Business-Critical
2024-12-18 07:00:00,WAN-STM-02,WAN Secondary - Facility B - Lumen MPLS,Stamford,outbound,5638.11,3882.88,4729.95,3202.48,1631.05,653603,1.747,20,7,1,29.1,35.0,17.3,3.2,2.6,12.8,56.4,Real-Time
2024-12-18 08:00:00,IX-NWK-STM-01,Inter-Facility Dark Fiber Newark-Stamford,Inter-DC,outbound,6800.54,3999.14,5923.03,3557.33,1300.8,745135,1.8,26,14,6,34.0,29.2,24.7,2.1,2.2,7.8,68.0,Bulk-Transfer
2024-12-18 09:00:00,WAN-NWK-02,WAN Secondary - Facility A - Lumen MPLS,Newark,outbound,9500.0,5532.32,8162.37,5298.22,2479.59,764135,2.49,33,21,5,37.8,33.5,18.1,4.2,1.1,5.3,95.0,Bulk-Transfer
