timestamp,sensor_id,sensor_type,location,rack_id,facility,reading_value,unit,threshold_low,threshold_high,alert_status,calibration_date,sensor_firmware
2025-02-08 02:00:00,AIRFLOW-STM-A,Airflow,Row A Floor Tile,STM-R02,Stamford,855,CFM,200,2000,OK,2024-07-05,v2.1.4
2025-02-08 03:00:00,TEMP-STM-E-HOT,Temperature,Row E Hot Aisle,STM-R45,Stamford,37.5,°C,25.0,45.0,OK,2024-09-10,v2.2.1
2025-02-08 03:00:00,TEMP-STM-A-COLD,Temperature,Row A Cold Aisle,STM-R01,Stamford,19.8,°C,18.0,27.0,OK,2024-07-24,v2.2.1
2025-02-08 04:00:00,TEMP-NWK-C-HOT,Temperature,Row C Hot Aisle,NWK-R25,Newark,35.3,°C,25.0,45.0,OK,2024-10-15,v2.2.1
2025-02-08 04:00:00,TEMP-STM-E-HOT,Temperature,Row E Hot Aisle,STM-R45,Stamford,36.4,°C,25.0,45.0,OK,2024-09-25,v2.2.0
2025-02-08 04:00:00,AIRFLOW-STM-E,Airflow,Row E Floor Tile,STM-R42,Stamford,862,CFM,200,2000,OK,2024-11-19,v2.2.0
2025-02-08 05:00:00,TEMP-NWK-C-HOT,Temperature,Row C Hot Aisle,NWK-R25,Newark,35.3,°C,25.0,45.0,OK,2024-11-14,v2.1.4
2025-02-08 05:00:00,TEMP-NWK-F-HOT,Temperature,Row F Hot Aisle,NWK-R55,Newark,37.1,°C,25.0,45.0,OK,2024-11-05,v2.2.1
2025-02-08 05:00:00,TEMP-STM-E-HOT,Temperature,Row E Hot Aisle,STM-R45,Stamford,36.4,°C,25.0,45.0,OK,2024-07-04,v2.2.1
2025-02-08 05:00:00,CRAC-NWK-4-RET,CRAC Return Temp,CRAC-N4 Return,,Newark,31.3,°C,20.0,35.0,OK,2024-07-23,v2.2.1
2025-02-08 05:00:00,TEMP-NWK-D-HOT,Temperature,Row D Hot Aisle,NWK-R35,Newark,30.2,°C,25.0,45.0,OK,2024-07-08,v2.2.1
2025-02-08 06:00:00,TEMP-STM-E-HOT,Temperature,Row E Hot Aisle,STM-R45,Stamford,36.7,°C,25.0,45.0,OK,2024-06-12,v2.1.6
2025-02-08 06:00:00,HUMID-NWK-D,Humidity,Row D,NWK-R33,Newark,50.7,%RH,30.0,60.0,OK,2024-09-05,v2.2.1
2025-02-08 06:00:00,TEMP-NWK-F-COLD,Temperature,Row F Cold Aisle,NWK-R51,Newark,21.3,°C,18.0,27.0,OK,2024-09-25,v2.2.0
2025-02-08 06:00:00,TEMP-NWK-E-HOT,Temperature,Row E Hot Aisle,NWK-R45,Newark,29.3,°C,25.0,45.0,OK,2024-07-08,v2.2.1
2025-02-08 07:00:00,TEMP-NWK-C-HOT,Temperature,Row C Hot Aisle,NWK-R25,Newark,35.7,°C,25.0,45.0,OK,2024-07-25,v2.1.6
2025-02-08 07:00:00,TEMP-STM-E-HOT,Temperature,Row E Hot Aisle,STM-R45,Stamford,37.1,°C,25.0,45.0,OK,2024-10-20,v2.1.4
2025-02-08 07:00:00,TEMP-NWK-A-HOT,Temperature,Row A Hot Aisle,NWK-R05,Newark,29.1,°C,25.0,45.0,OK,2024-09-12,v2.2.1
2025-02-08 07:00:00,LEAK-STM-04,Water Leak,Zone 4 Under-floor,,Stamford,0,boolean,0,1,OK,2024-10-06,v2.1.6
2025-02-08 07:00:00,CRAC-NWK-5-RET,CRAC Return Temp,CRAC-N5 Return,,Newark,31.5,°C,20.0,35.0,OK,2024-08-22,v2.1.4
2025-02-08 08:00:00,TEMP-NWK-C-HOT,Temperature,Row C Hot Aisle,NWK-R25,Newark,35.1,°C,25.0,45.0,OK,2024-12-19,v2.2.1
2025-02-08 08:00:00,TEMP-STM-E-HOT,Temperature,Row E Hot Aisle,STM-R45,Stamford,38.1,°C,25.0,45.0,OK,2024-11-13,v2.1.4
2025-02-08 08:00:00,AIRFLOW-STM-D,Airflow,Row D Floor Tile,STM-R32,Stamford,1254,CFM,200,2000,OK,2024-07-08,v2.2.1
2025-02-08 08:00:00,TEMP-NWK-D-HOT,Temperature,Row D Hot Aisle,NWK-R35,Newark,29.2,°C,25.0,45.0,OK,2024-10-21,v2.1.4
2025-02-08 09:00:00,TEMP-NWK-C-HOT,Temperature,Row C Hot Aisle,NWK-R25,Newark,35.1,°C,25.0,45.0,OK,2024-10-21,v2.1.4
2025-02-08 09:00:00,TEMP-STM-E-HOT,Temperature,Row E Hot Aisle,STM-R45,Stamford,36.1,°C,25.0,45.0,OK,2024-09-23,v2.2.1
2025-02-08 09:00:00,TEMP-NWK-E-COLD,Temperature,Row E Cold Aisle,NWK-R41,Newark,21.7,°C,18.0,27.0,OK,2024-07-06,v2.1.4
2025-02-08 09:00:00,AIRFLOW-NWK-E,Airflow,Row E Floor Tile,NWK-R42,Newark,723,CFM,200,2000,OK,2024-11-04,v2.2.1
2025-02-08 10:00:00,TEMP-STM-E-HOT,Temperature,Row E Hot Aisle,STM-R45,Stamford,35.7,°C,25.0,45.0,OK,2024-11-16,v2.2.1
2025-02-08 10:00:00,PWR-STM-UPS2,UPS Load,UPS-S2,,Stamford,82.9,kW,0,200,OK,2024-09-27,v2.1.4
2025-02-08 10:00:00,TEMP-STM-D-COLD,Temperature,Row D Cold Aisle,STM-R31,Stamford,21.4,°C,18.0,27.0,OK,2024-07-15,v2.2.0
2025-02-08 10:00:00,LEAK-NWK-01,Water Leak,Zone 1 Under-floor,,Newark,0,boolean,0,1,OK,2024-09-28,v2.1.6
2025-02-08 11:00:00,TEMP-STM-E-HOT,Temperature,Row E Hot Aisle,STM-R45,Stamford,36.5,°C,25.0,45.0,OK,2024-10-11,v2.2.1
2025-02-08 11:00:00,CRAC-STM-3-RET,CRAC Return Temp,CRAC-S3 Return,,Stamford,29.8,°C,20.0,35.0,OK,2024-07-10,v2.2.0
2025-02-08 12:00:00,TEMP-NWK-E-COLD,Temperature,Row E Cold Aisle,NWK-R41,Newark,20.3,°C,18.0,27.0,OK,2024-10-11,v2.1.6
2025-02-08 13:00:00,TEMP-NWK-C-COLD,Temperature,Row C Cold Aisle,NWK-R21,Newark,20.6,°C,18.0,27.0,OK,2024-12-12,v2.2.0
2025-02-08 13:00:00,AIRFLOW-NWK-E,Airflow,Row E Floor Tile,NWK-R42,Newark,569,CFM,200,2000,OK,2024-09-21,v2.1.6
2025-02-08 13:00:00,AIRFLOW-STM-E,Airflow,Row E Floor Tile,STM-R42,Stamford,812,CFM,200,2000,OK,2024-11-17,v2.2.0
2025-02-08 13:00:00,LEAK-NWK-08,Water Leak,Zone 8 Under-floor,,Newark,0,boolean,0,1,OK,2024-11-08,v2.2.1
2025-02-08 14:00:00,TEMP-NWK-G-COLD,Temperature,Row G Cold Aisle,NWK-R61,Newark,19.0,°C,18.0,27.0,OK,2024-09-04,v2.1.6
2025-02-08 14:00:00,CRAC-STM-2-SUP,CRAC Supply Temp,CRAC-S2 Supply,,Stamford,14.8,°C,10.0,18.0,OK,2024-12-11,v2.1.4
2025-02-08 14:00:00,LEAK-NWK-07,Water Leak,Zone 7 Under-floor,,Newark,0,boolean,0,1,OK,2024-09-27,v2.2.1
2025-02-08 15:00:00,HUMID-NWK-E,Humidity,Row E,NWK-R43,Newark,47.1,%RH,30.0,60.0,OK,2024-08-03,v2.2.1
2025-02-08 15:00:00,AIRFLOW-NWK-F,Airflow,Row F Floor Tile,NWK-R52,Newark,754,CFM,200,2000,OK,2024-06-21,v2.2.0
2025-02-08 16:00:00,CRAC-STM-3-SUP,CRAC Supply Temp,CRAC-S3 Supply,,Stamford,13.9,°C,10.0,18.0,OK,2024-12-07,v2.1.4
2025-02-08 16:00:00,TEMP-STM-E-HOT,Temperature,Row E Hot Aisle,STM-R45,Stamford,33.5,°C,25.0,45.0,OK,2024-06-07,v2.1.6
2025-02-08 17:00:00,CRAC-STM-1-RET,CRAC Return Temp,CRAC-S1 Return,,Stamford,28.7,°C,20.0,35.0,OK,2024-09-06,v2.2.0
2025-02-08 17:00:00,AIRFLOW-NWK-D,Airflow,Row D Floor Tile,NWK-R32,Newark,1209,CFM,200,2000,OK,2024-09-20,v2.1.6
2025-02-08 17:00:00,LEAK-NWK-08,Water Leak,Zone 8 Under-floor,,Newark,0,boolean,0,1,OK,2024-11-22,v2.1.6
2025-02-08 17:00:00,TEMP-NWK-C-COLD,Temperature,Row C Cold Aisle,NWK-R21,Newark,20.2,°C,18.0,27.0,OK,2024-07-08,v2.1.4
2025-02-08 18:00:00,CRAC-NWK-1-SUP,CRAC Supply Temp,CRAC-N1 Supply,,Newark,14.2,°C,10.0,18.0,OK,2024-09-21,v2.1.4
2025-02-08 18:00:00,HUMID-NWK-B,Humidity,Row B,NWK-R13,Newark,46.3,%RH,30.0,60.0,OK,2024-06-13,v2.1.6
2025-02-08 18:00:00,HUMID-NWK-E,Humidity,Row E,NWK-R43,Newark,46.2,%RH,30.0,60.0,OK,2024-10-03,v2.2.0
2025-02-08 18:00:00,TEMP-STM-E-COLD,Temperature,Row E Cold Aisle,STM-R41,Stamford,18.7,°C,18.0,27.0,OK,2024-06-20,v2.1.4
2025-02-08 19:00:00,AIRFLOW-NWK-C,Airflow,Row C Floor Tile,NWK-R22,Newark,964,CFM,200,2000,OK,2024-06-06,v2.2.0
2025-02-08 19:00:00,HUMID-NWK-G,Humidity,Row G,NWK-R63,Newark,48.8,%RH,30.0,60.0,OK,2024-06-11,v2.1.4
2025-02-08 20:00:00,PWR-NWK-UPS4,UPS Load,UPS-N4,,Newark,90.0,kW,0,200,OK,2024-10-22,v2.1.6
2025-02-08 20:00:00,TEMP-STM-E-HOT,Temperature,Row E Hot Aisle,STM-R45,Stamford,33.9,°C,25.0,45.0,OK,2024-07-24,v2.1.4
2025-02-08 20:00:00,TEMP-NWK-A-HOT,Temperature,Row A Hot Aisle,NWK-R05,Newark,26.2,°C,25.0,45.0,OK,2024-08-05,v2.1.6
2025-02-08 20:00:00,TEMP-NWK-B-HOT,Temperature,Row B Hot Aisle,NWK-R15,Newark,28.9,°C,25.0,45.0,OK,2024-08-05,v2.1.6
2025-02-08 20:00:00,HUMID-STM-B,Humidity,Row B,STM-R13,Stamford,46.5,%RH,30.0,60.0,OK,2024-08-07,v2.2.1
2025-02-08 21:00:00,TEMP-NWK-D-COLD,Temperature,Row D Cold Aisle,NWK-R31,Newark,21.5,°C,18.0,27.0,OK,2024-12-17,v2.1.6
2025-02-08 21:00:00,AIRFLOW-STM-A,Airflow,Row A Floor Tile,STM-R02,Stamford,781,CFM,200,2000,OK,2024-06-21,v2.1.4
2025-02-08 21:00:00,HUMID-STM-C,Humidity,Row C,STM-R23,Stamford,42.6,%RH,30.0,60.0,OK,2024-12-04,v2.1.6
2025-02-08 21:00:00,PWR-NWK-UPS2,UPS Load,UPS-N2,,Newark,79.5,kW,0,200,OK,2024-08-21,v2.1.6
2025-02-08 22:00:00,PWR-STM-UPS2,UPS Load,UPS-S2,,Stamford,80.6,kW,0,200,OK,2024-10-24,v2.1.4
2025-02-08 22:00:00,CRAC-NWK-6-RET,CRAC Return Temp,CRAC-N6 Return,,Newark,28.9,°C,20.0,35.0,OK,2024-08-16,v2.1.4
2025-02-08 23:00:00,TEMP-NWK-G-HOT,Temperature,Row G Hot Aisle,NWK-R65,Newark,29.1,°C,25.0,45.0,OK,2024-07-16,v2.2.0
2025-02-08 23:00:00,CRAC-STM-2-SUP,CRAC Supply Temp,CRAC-S2 Supply,,Stamford,14.6,°C,10.0,18.0,OK,2024-09-28,v2.2.0
2025-02-08 23:00:00,TEMP-NWK-G-COLD,Temperature,Row G Cold Aisle,NWK-R61,Newark,19.7,°C,18.0,27.0,OK,2024-12-06,v2.2.0
2025-02-08 23:00:00,AIRFLOW-STM-B,Airflow,Row B Floor Tile,STM-R12,Stamford,791,CFM,200,2000,OK,2024-07-21,v2.2.1
2025-02-08 23:00:00,LEAK-STM-04,Water Leak,Zone 4 Under-floor,,Stamford,0,boolean,0,1,OK,2024-07-09,v2.2.1
2025-02-09 00:00:00,TEMP-STM-E-HOT,Temperature,Row E Hot Aisle,STM-R45,Stamford,36.5,°C,25.0,45.0,OK,2024-09-08,v2.1.4
2025-02-09 01:00:00,TEMP-STM-E-HOT,Temperature,Row E Hot Aisle,STM-R45,Stamford,36.2,°C,25.0,45.0,OK,2024-07-10,v2.1.4
2025-02-09 01:00:00,TEMP-STM-C-HOT,Temperature,Row C Hot Aisle,STM-R25,Stamford,31.7,°C,25.0,45.0,OK,2024-06-02,v2.1.4
2025-02-09 02:00:00,TEMP-STM-E-HOT,Temperature,Row E Hot Aisle,STM-R45,Stamford,36.9,°C,25.0,45.0,OK,2024-09-28,v2.2.1
2025-02-09 02:00:00,CRAC-STM-3-RET,CRAC Return Temp,CRAC-S3 Return,,Stamford,30.7,°C,20.0,35.0,OK,2024-12-10,v2.1.4
2025-02-09 03:00:00,TEMP-STM-E-HOT,Temperature,Row E Hot Aisle,STM-R45,Stamford,36.9,°C,25.0,45.0,OK,2024-07-21,v2.1.4
2025-02-09 04:00:00,TEMP-STM-E-HOT,Temperature,Row E Hot Aisle,STM-R45,Stamford,37.1,°C,25.0,45.0,OK,2024-07-10,v2.2.1
2025-02-09 04:00:00,LEAK-NWK-05,Water Leak,Zone 5 Under-floor,,Newark,0,boolean,0,1,OK,2024-10-28,v2.2.0
2025-02-09 05:00:00,TEMP-NWK-C-HOT,Temperature,Row C Hot Aisle,NWK-R25,Newark,35.4,°C,25.0,45.0,OK,2024-10-15,v2.1.4
2025-02-09 05:00:00,TEMP-STM-E-HOT,Temperature,Row E Hot Aisle,STM-R45,Stamford,37.5,°C,25.0,45.0,OK,2024-11-27,v2.1.4
2025-02-09 05:00:00,TEMP-NWK-D-HOT,Temperature,Row D Hot Aisle,NWK-R35,Newark,29.4,°C,25.0,45.0,OK,2024-06-04,v2.1.6
2025-02-09 05:00:00,CRAC-STM-3-SUP,CRAC Supply Temp,CRAC-S3 Supply,,Stamford,15.6,°C,10.0,18.0,OK,2024-12-15,v2.1.6
2025-02-09 06:00:00,TEMP-STM-E-HOT,Temperature,Row E Hot Aisle,STM-R45,Stamford,37.1,°C,25.0,45.0,OK,2024-12-01,v2.2.0
2025-02-09 06:00:00,CRAC-NWK-2-RET,CRAC Return Temp,CRAC-N2 Return,,Newark,32.1,°C,20.0,35.0,OK,2024-08-23,v2.2.0
2025-02-09 06:00:00,TEMP-STM-A-HOT,Temperature,Row A Hot Aisle,STM-R05,Stamford,30.8,°C,25.0,45.0,OK,2024-06-02,v2.2.0
2025-02-09 07:00:00,TEMP-NWK-C-HOT,Temperature,Row C Hot Aisle,NWK-R25,Newark,35.3,°C,25.0,45.0,OK,2024-12-10,v2.1.6
2025-02-09 07:00:00,TEMP-STM-E-HOT,Temperature,Row E Hot Aisle,STM-R45,Stamford,37.1,°C,25.0,45.0,OK,2024-06-22,v2.1.4
2025-02-09 07:00:00,CRAC-STM-2-RET,CRAC Return Temp,CRAC-S2 Return,,Stamford,30.8,°C,20.0,35.0,OK,2024-09-02,v2.2.1
2025-02-09 07:00:00,HUMID-NWK-D,Humidity,Row D,NWK-R33,Newark,50.9,%RH,30.0,60.0,OK,2024-08-11,v2.1.6
2025-02-09 08:00:00,TEMP-NWK-C-HOT,Temperature,Row C Hot Aisle,NWK-R25,Newark,35.4,°C,25.0,45.0,OK,2024-09-04,v2.1.6
2025-02-09 08:00:00,TEMP-STM-E-HOT,Temperature,Row E Hot Aisle,STM-R45,Stamford,36.0,°C,25.0,45.0,OK,2024-07-15,v2.1.6
2025-02-09 08:00:00,CRAC-NWK-3-RET,CRAC Return Temp,CRAC-N3 Return,,Newark,28.4,°C,20.0,35.0,OK,2024-10-10,v2.1.4
2025-02-09 08:00:00,HUMID-STM-E,Humidity,Row E,STM-R43,Stamford,45.9,%RH,30.0,60.0,OK,2024-12-26,v2.1.6
2025-02-09 09:00:00,TEMP-STM-E-HOT,Temperature,Row E Hot Aisle,STM-R45,Stamford,37.6,°C,25.0,45.0,OK,2024-09-08,v2.1.6
2025-02-09 09:00:00,HUMID-NWK-A,Humidity,Row A,NWK-R03,Newark,50.3,%RH,30.0,60.0,OK,2024-10-17,v2.1.4
2025-02-09 09:00:00,LEAK-NWK-06,Water Leak,Zone 6 Under-floor,,Newark,0,boolean,0,1,OK,2024-06-21,v2.2.1
2025-02-09 09:00:00,AIRFLOW-NWK-E,Airflow,Row E Floor Tile,NWK-R42,Newark,671,CFM,200,2000,OK,2024-08-22,v2.2.1
2025-02-09 09:00:00,TEMP-STM-D-HOT,Temperature,Row D Hot Aisle,STM-R35,Stamford,29.9,°C,25.0,45.0,OK,2024-09-11,v2.1.6
2025-02-09 09:00:00,TEMP-NWK-F-HOT,Temperature,Row F Hot Aisle,NWK-R55,Newark,32.6,°C,25.0,45.0,OK,2024-09-05,v2.2.0
2025-02-09 09:00:00,LEAK-STM-03,Water Leak,Zone 3 Under-floor,,Stamford,0,boolean,0,1,OK,2024-12-08,v2.2.1
2025-02-09 09:00:00,CRAC-NWK-1-RET,CRAC Return Temp,CRAC-N1 Return,,Newark,30.1,°C,20.0,35.0,OK,2024-06-08,v2.2.0
2025-02-09 09:00:00,HUMID-NWK-C,Humidity,Row C,NWK-R23,Newark,45.9,%RH,30.0,60.0,OK,2024-11-06,v2.2.0
2025-02-09 10:00:00,TEMP-STM-E-HOT,Temperature,Row E Hot Aisle,STM-R45,Stamford,36.0,°C,25.0,45.0,OK,2024-11-20,v2.2.0
2025-02-09 10:00:00,PWR-STM-UPS1,UPS Load,UPS-S1,,Stamford,72.0,kW,0,200,OK,2024-09-20,v2.2.1
2025-02-09 10:00:00,TEMP-NWK-A-COLD,Temperature,Row A Cold Aisle,NWK-R01,Newark,22.1,°C,18.0,27.0,OK,2024-11-22,v2.2.1
2025-02-09 10:00:00,LEAK-STM-05,Water Leak,Zone 5 Under-floor,,Stamford,0,boolean,0,1,OK,2024-10-25,v2.1.4
2025-02-09 10:00:00,TEMP-NWK-A-HOT,Temperature,Row A Hot Aisle,NWK-R05,Newark,28.4,°C,25.0,45.0,OK,2024-10-04,v2.1.4
2025-02-09 11:00:00,TEMP-STM-E-HOT,Temperature,Row E Hot Aisle,STM-R45,Stamford,35.5,°C,25.0,45.0,OK,2024-08-23,v2.2.1
2025-02-09 11:00:00,TEMP-NWK-B-HOT,Temperature,Row B Hot Aisle,NWK-R15,Newark,30.7,°C,25.0,45.0,OK,2024-06-20,v2.2.0
2025-02-09 11:00:00,TEMP-STM-A-HOT,Temperature,Row A Hot Aisle,STM-R05,Stamford,29.5,°C,25.0,45.0,OK,2024-07-14,v2.1.6
2025-02-09 12:00:00,TEMP-STM-E-HOT,Temperature,Row E Hot Aisle,STM-R45,Stamford,35.6,°C,25.0,45.0,OK,2024-08-10,v2.2.0
2025-02-09 12:00:00,TEMP-NWK-F-COLD,Temperature,Row F Cold Aisle,NWK-R51,Newark,20.1,°C,18.0,27.0,OK,2024-10-23,v2.2.1
2025-02-09 12:00:00,AIRFLOW-STM-C,Airflow,Row C Floor Tile,STM-R22,Stamford,1310,CFM,200,2000,OK,2024-09-28,v2.2.0
2025-02-09 13:00:00,TEMP-STM-E-HOT,Temperature,Row E Hot Aisle,STM-R45,Stamford,35.3,°C,25.0,45.0,OK,2024-06-25,v2.1.4
2025-02-09 13:00:00,CRAC-NWK-3-RET,CRAC Return Temp,CRAC-N3 Return,,Newark,27.2,°C,20.0,35.0,OK,2024-09-03,v2.1.6
2025-02-09 13:00:00,LEAK-NWK-03,Water Leak,Zone 3 Under-floor,,Newark,0,boolean,0,1,OK,2024-07-21,v2.1.6
2025-02-09 14:00:00,TEMP-STM-E-HOT,Temperature,Row E Hot Aisle,STM-R45,Stamford,35.4,°C,25.0,45.0,OK,2024-07-18,v2.2.0
2025-02-09 14:00:00,CRAC-STM-3-RET,CRAC Return Temp,CRAC-S3 Return,,Stamford,37.6,°C,20.0,35.0,OK,2024-07-14,v2.2.1
2025-02-09 14:00:00,TEMP-STM-C-COLD,Temperature,Row C Cold Aisle,STM-R21,Stamford,21.0,°C,18.0,27.0,OK,2024-06-27,v2.2.0
2025-02-09 14:00:00,TEMP-NWK-B-HOT,Temperature,Row B Hot Aisle,NWK-R15,Newark,29.8,°C,25.0,45.0,OK,2024-08-23,v2.1.4
2025-02-09 15:00:00,TEMP-NWK-D-HOT,Temperature,Row D Hot Aisle,NWK-R35,Newark,36.4,°C,25.0,45.0,OK,2024-10-08,v2.1.4
2025-02-09 15:00:00,TEMP-NWK-G-HOT,Temperature,Row G Hot Aisle,NWK-R65,Newark,28.6,°C,25.0,45.0,OK,2024-06-13,v2.1.6
2025-02-09 15:00:00,TEMP-STM-A-COLD,Temperature,Row A Cold Aisle,STM-R01,Stamford,18.5,°C,18.0,27.0,OK,2024-09-05,v2.2.1
2025-02-09 15:00:00,TEMP-NWK-C-HOT,Temperature,Row C Hot Aisle,NWK-R25,Newark,32.5,°C,25.0,45.0,OK,2024-07-16,v2.2.0
2025-02-09 16:00:00,CRAC-STM-4-RET,CRAC Return Temp,CRAC-S4 Return,,Stamford,27.4,°C,20.0,35.0,OK,2024-12-12,v2.1.6
2025-02-09 16:00:00,TEMP-STM-B-HOT,Temperature,Row B Hot Aisle,STM-R15,Stamford,28.1,°C,25.0,45.0,OK,2024-11-28,v2.2.0
2025-02-09 17:00:00,HUMID-NWK-B,Humidity,Row B,NWK-R13,Newark,46.5,%RH,30.0,60.0,OK,2024-06-09,v2.1.4
2025-02-09 18:00:00,LEAK-NWK-04,Water Leak,Zone 4 Under-floor,,Newark,0,boolean,0,1,OK,2024-10-27,v2.2.1
2025-02-09 18:00:00,LEAK-STM-03,Water Leak,Zone 3 Under-floor,,Stamford,0,boolean,0,1,OK,2024-08-08,v2.2.0
2025-02-09 18:00:00,TEMP-NWK-E-HOT,Temperature,Row E Hot Aisle,NWK-R45,Newark,26.3,°C,25.0,45.0,OK,2024-07-25,v2.2.0
2025-02-09 18:00:00,CRAC-NWK-2-RET,CRAC Return Temp,CRAC-N2 Return,,Newark,28.9,°C,20.0,35.0,OK,2024-06-14,v2.2.0
2025-02-09 19:00:00,AIRFLOW-NWK-D,Airflow,Row D Floor Tile,NWK-R32,Newark,1100,CFM,200,2000,OK,2024-06-25,v2.2.0
2025-02-09 19:00:00,CRAC-NWK-4-SUP,CRAC Supply Temp,CRAC-N4 Supply,,Newark,12.7,°C,10.0,18.0,OK,2024-10-06,v2.1.6
2025-02-09 19:00:00,LEAK-NWK-02,Water Leak,Zone 2 Under-floor,,Newark,0,boolean,0,1,OK,2024-06-16,v2.1.6
2025-02-09 19:00:00,CRAC-STM-1-SUP,CRAC Supply Temp,CRAC-S1 Supply,,Stamford,13.6,°C,10.0,18.0,OK,2024-09-11,v2.1.6
2025-02-09 19:00:00,CRAC-STM-3-SUP,CRAC Supply Temp,CRAC-S3 Supply,,Stamford,14.1,°C,10.0,18.0,OK,2024-12-20,v2.1.6
2025-02-09 19:00:00,LEAK-STM-01,Water Leak,Zone 1 Under-floor,,Stamford,0,boolean,0,1,OK,2024-11-22,v2.2.0
2025-02-09 19:00:00,TEMP-STM-A-COLD,Temperature,Row A Cold Aisle,STM-R01,Stamford,19.2,°C,18.0,27.0,OK,2024-06-17,v2.1.4
2025-02-09 19:00:00,AIRFLOW-NWK-B,Airflow,Row B Floor Tile,NWK-R12,Newark,1337,CFM,200,2000,OK,2024-11-22,v2.2.1
2025-02-09 20:00:00,CRAC-NWK-1-RET,CRAC Return Temp,CRAC-N1 Return,,Newark,27.5,°C,20.0,35.0,OK,2024-06-23,v2.1.6
2025-02-09 20:00:00,TEMP-NWK-E-HOT,Temperature,Row E Hot Aisle,NWK-R45,Newark,26.5,°C,25.0,45.0,OK,2024-10-01,v2.1.4
2025-02-09 20:00:00,TEMP-STM-C-HOT,Temperature,Row C Hot Aisle,STM-R25,Stamford,30.3,°C,25.0,45.0,OK,2024-12-25,v2.2.0
2025-02-09 22:00:00,CRAC-NWK-1-SUP,CRAC Supply Temp,CRAC-N1 Supply,,Newark,14.3,°C,10.0,18.0,OK,2024-10-12,v2.1.6
2025-02-09 22:00:00,AIRFLOW-STM-C,Airflow,Row C Floor Tile,STM-R22,Stamford,1366,CFM,200,2000,OK,2024-09-12,v2.2.0
2025-02-09 23:00:00,TEMP-STM-E-HOT,Temperature,Row E Hot Aisle,STM-R45,Stamford,35.7,°C,25.0,45.0,OK,2024-10-13,v2.2.0
2025-02-09 23:00:00,CRAC-STM-1-RET,CRAC Return Temp,CRAC-S1 Return,,Stamford,30.9,°C,20.0,35.0,OK,2024-11-02,v2.1.6
2025-02-09 23:00:00,HUMID-NWK-B,Humidity,Row B,NWK-R13,Newark,45.9,%RH,30.0,60.0,OK,2024-09-04,v2.1.6
2025-02-10 00:00:00,TEMP-STM-E-HOT,Temperature,Row E Hot Aisle,STM-R45,Stamford,36.6,°C,25.0,45.0,OK,2024-10-22,v2.2.1
2025-02-10 00:00:00,LEAK-STM-04,Water Leak,Zone 4 Under-floor,,Stamford,0,boolean,0,1,OK,2024-09-10,v2.1.4
2025-02-10 00:00:00,TEMP-STM-D-HOT,Temperature,Row D Hot Aisle,STM-R35,Stamford,30.2,°C,25.0,45.0,OK,2024-06-01,v2.2.0
2025-02-10 00:00:00,HUMID-NWK-D,Humidity,Row D,NWK-R33,Newark,47.8,%RH,30.0,60.0,OK,2024-11-08,v2.2.1
2025-02-10 01:00:00,TEMP-STM-E-HOT,Temperature,Row E Hot Aisle,STM-R45,Stamford,36.0,°C,25.0,45.0,OK,2024-10-11,v2.1.6
2025-02-10 01:00:00,CRAC-NWK-1-RET,CRAC Return Temp,CRAC-N1 Return,,Newark,29.1,°C,20.0,35.0,OK,2024-11-09,v2.1.6
2025-02-10 02:00:00,TEMP-STM-E-HOT,Temperature,Row E Hot Aisle,STM-R45,Stamford,36.7,°C,25.0,45.0,OK,2024-12-25,v2.1.6
2025-02-10 02:00:00,HUMID-NWK-A,Humidity,Row A,NWK-R03,Newark,48.3,%RH,30.0,60.0,OK,2024-07-24,v2.1.4
2025-02-10 03:00:00,TEMP-STM-E-HOT,Temperature,Row E Hot Aisle,STM-R45,Stamford,36.3,°C,25.0,45.0,OK,2024-08-27,v2.2.1
2025-02-10 03:00:00,TEMP-NWK-D-COLD,Temperature,Row D Cold Aisle,NWK-R31,Newark,22.7,°C,18.0,27.0,OK,2024-08-17,v2.1.6
2025-02-10 03:00:00,LEAK-NWK-07,Water Leak,Zone 7 Under-floor,,Newark,0,boolean,0,1,OK,2024-08-22,v2.1.6
2025-02-10 03:00:00,TEMP-NWK-G-HOT,Temperature,Row G Hot Aisle,NWK-R65,Newark,30.4,°C,25.0,45.0,OK,2024-06-12,v2.1.4
2025-02-10 04:00:00,TEMP-NWK-C-HOT,Temperature,Row C Hot Aisle,NWK-R25,Newark,35.1,°C,25.0,45.0,OK,2024-06-26,v2.2.1
2025-02-10 04:00:00,TEMP-STM-E-HOT,Temperature,Row E Hot Aisle,STM-R45,Stamford,37.6,°C,25.0,45.0,OK,2024-09-05,v2.2.0
2025-02-10 04:00:00,TEMP-NWK-C-COLD,Temperature,Row C Cold Aisle,NWK-R21,Newark,22.2,°C,18.0,27.0,OK,2024-12-12,v2.1.6
2025-02-10 05:00:00,TEMP-NWK-C-HOT,Temperature,Row C Hot Aisle,NWK-R25,Newark,36.1,°C,25.0,45.0,OK,2024-08-27,v2.1.6
2025-02-10 05:00:00,TEMP-STM-E-HOT,Temperature,Row E Hot Aisle,STM-R45,Stamford,37.9,°C,25.0,45.0,OK,2024-12-04,v2.2.1
2025-02-10 05:00:00,PWR-NWK-UPS2,UPS Load,UPS-N2,,Newark,86.9,kW,0,200,OK,2024-12-25,v2.2.1
